id;nom;nom_majus;cp;insee;dept;lat;long;distance
27065;Heimsbrunn;HEIMSBRUNN;68990;68129;72;47.733333;7.233333;1
27066;Heiteren;HEITEREN;68600;68130;72;47.966667;7.533333;2.03
27067;Heiwiller;HEIWILLER;68130;68131;72;47.616667;7.316667;1.01
27068;Helfrantzkirch;HELFRANTZKIRCH;68510;68132;72;47.6;7.416667;1.4
27069;Henflingen;HENFLINGEN;68960;68133;72;47.566667;7.3;1.28
27070;Herrlisheim-près-Colmar;HERRLISHEIM PRES COLMAR;68420;68134;72;48.016667;7.316667;1.18
27071;Hésingue;HESINGUE;68220;68135;72;47.583333;7.516667;1.9
27072;Hettenschlag;HETTENSCHLAG;68600;68136;72;48;7.45;2.02
27073;Hindlingen;HINDLINGEN;68580;68137;72;47.566667;7.133333;1.31
27074;Hirsingue;HIRSINGUE;68560;68138;72;47.583333;7.25;1.19
27075;Hirtzbach;HIRTZBACH;68118;68139;72;47.6;7.216667;1.1
27076;Hirtzfelden;HIRTZFELDEN;68740;68140;72;47.916667;7.45;1.38
27077;Hochstatt;HOCHSTATT;68720;68141;72;47.716667;7.283333;1.42
27078;Hohrod;HOHROD;68140;68142;72;48.05;7.133333;1.36
27079;Holtzwihr;HOLTZWIHR;68320;68143;72;48.116667;7.416667;1.73
27080;Hombourg;HOMBOURG;68490;68144;72;47.766667;7.5;1.77
27081;Houssen;HOUSSEN;68125;68146;72;48.116667;7.383333;1.73
27082;Hunawihr;HUNAWIHR;68150;68147;72;48.166667;7.316667;2
27083;Hundsbach;HUNDSBACH;68130;68148;72;47.6;7.333333;1.1
27084;Huningue;HUNINGUE;68330;68149;72;47.6;7.583333;2.42
27085;Husseren-les-Châteaux;HUSSEREN LES CHATEAUX;68420;68150;72;48.033333;7.283333;1.27
27086;Husseren-Wesserling;HUSSEREN WESSERLING;68470;68151;72;47.883333;6.983333;2.3
27087;Illfurth;ILLFURTH;68720;68152;72;47.666667;7.266667;0.74
27088;Illhaeusern;ILLHAEUSERN;68970;68153;72;48.183333;7.433333;2.09
27089;Illzach;ILLZACH;68110;68154;72;47.783333;7.333333;0.46
27090;Ingersheim;INGERSHEIM;68040;68155;72;48.1;7.3;1.64
27091;Issenheim;ISSENHEIM;68500;68156;72;47.9;7.266667;1.2
27092;Jebsheim;JEBSHEIM;68320;68157;72;48.116667;7.483333;1.73
27093;Jettingen;JETTINGEN;68130;68158;72;47.6;7.366667;1.37
27094;Jungholtz;JUNGHOLTZ;68500;68159;72;47.883333;7.183333;0.86
27095;Kappelen;KAPPELEN;68510;68160;72;47.616667;7.433333;1.24
27096;Katzenthal;KATZENTHAL;68230;68161;72;48.1;7.283333;1.64
27097;Kaysersberg;KAYSERSBERG;68240;68162;72;48.133333;7.25;1.82
27098;Kembs;KEMBS;68680;68163;72;47.683333;7.5;1.77
27099;Kientzheim;KIENTZHEIM;68240;68164;72;48.133333;7.283333;1.82
27100;Kiffis;KIFFIS;68480;68165;72;47.433333;7.366667;2.01
27101;Kingersheim;KINGERSHEIM;68260;68166;72;47.8;7.333333;0.46
27102;Kirchberg;KIRCHBERG;68290;68167;72;47.8;6.966667;2.43
27103;Knoeringue;KNOERINGUE;68220;68168;72;47.566667;7.4;1.63
27104;Koestlach;KOESTLACH;68480;68169;72;47.5;7.283333;1.65
27105;Koetzingue;KOETZINGUE;68510;68170;72;47.65;7.383333;1.03
27106;Kruth;KRUTH;68820;68171;72;47.933333;6.966667;2.43
27107;Kunheim;KUNHEIM;68320;68172;72;48.083333;7.533333;2.03
27108;Labaroche;LABAROCHE;68910;68173;72;48.116667;7.2;1.73
27109;Landser;LANDSER;68440;68174;72;47.683333;7.383333;0.85
27110;Lapoutroie;LAPOUTROIE;68650;68175;72;48.15;7.166667;1.91
27111;Largitzen;LARGITZEN;68580;68176;72;47.566667;7.183333;1.28
27112;Lautenbach;LAUTENBACH;68610;68177;72;47.95;7.15;1.14
27113;Lautenbachzell;LAUTENBACHZELL;68610;68178;72;47.933333;7.15;0.98
27114;Lauw;LAUW;68290;68179;72;47.75;7.016667;2.03
27115;Leimbach;LEIMBACH;68800;68180;72;47.8;7.1;1.38
27116;Lévoncourt;LEVONCOURT;68480;68181;72;47.45;7.216667;1.92
27117;Leymen;LEYMEN;68220;68182;72;47.483333;7.483333;1.74
27118;Liebenswiller;LIEBENSWILLER;68220;68183;72;47.5;7.45;1.65
27119;Liebsdorf;LIEBSDORF;68480;68184;72;47.466667;7.233333;1.83
27120;Lièpvre;LIEPVRE;68660;68185;72;48.266667;7.283333;2.55
27121;Ligsdorf;LIGSDORF;68480;68186;72;47.466667;7.316667;1.83
27122;Linsdorf;LINSDORF;68480;68187;72;47.5;7.383333;1.65
27123;Linthal;LINTHAL;68610;68188;72;47.933333;7.133333;1.14
27124;Logelheim;LOGELHEIM;68280;68189;72;48.016667;7.4;1.18
27125;Luemschwiller;LUEMSCHWILLER;68720;68191;72;47.65;7.3;1.45
27126;Luttenbach-près-Munster;LUTTENBACH PRES MUNSTER;68140;68193;72;48.016667;7.116667;1.25
27127;Lutter;LUTTER;68480;68194;72;47.466667;7.383333;1.83
27128;Lutterbach;LUTTERBACH;68460;68195;72;47.766667;7.283333;0.19
27129;Magny;MAGNY;68210;68196;72;47.6;7.05;1.77
27130;Magstatt-le-Bas;MAGSTATT LE BAS;68510;68197;72;47.633333;7.4;0.98
27131;Magstatt-le-Haut;MAGSTATT LE HAUT;68510;68198;72;47.633333;7.383333;1.02
27132;Malmerspach;MALMERSPACH;68550;68199;72;47.866667;7.033333;1.9
27133;Manspach;MANSPACH;68210;68200;72;47.616667;7.1;1.38
27134;Masevaux;MASEVAUX;68290;68201;72;47.783333;7;2.16
27135;Mertzen;MERTZEN;68210;68202;72;47.583333;7.133333;1.35
27136;Merxheim;MERXHEIM;68500;68203;72;47.916667;7.283333;1.67
27137;Metzeral;METZERAL;68380;68204;72;48.016667;7.066667;1.64
27138;Meyenheim;MEYENHEIM;68890;68205;72;47.916667;7.35;1
27139;Michelbach;MICHELBACH;68700;68206;72;47.766667;7.116667;1.56
27140;Michelbach-le-Bas;MICHELBACH LE BAS;68730;68207;72;47.6;7.45;1.38
27141;Michelbach-le-Haut;MICHELBACH LE HAUT;68220;68208;72;47.566667;7.433333;1.28
27142;Mittelwihr;MITTELWIHR;68630;68209;72;48.15;7.316667;1.91
27143;Mitzach;MITZACH;68470;68211;72;47.866667;7;2.16
27144;Moernach;MOERNACH;68480;68212;72;47.5;7.25;1.65
27145;Mollau;MOLLAU;68470;68213;72;47.866667;6.966667;2.43
27146;Montreux-Jeune;MONTREUX JEUNE;68210;68214;72;47.616667;7.033333;1.9
27147;Montreux-Vieux;MONTREUX VIEUX;68210;68215;72;47.616667;7.033333;1.9
27148;Moosch;MOOSCH;68690;68217;72;47.866667;7.033333;1.9
27149;Morschwiller-le-Bas;MORSCHWILLER LE BAS;68790;68218;72;47.75;7.266667;0.28
27150;Mortzwiller;MORTZWILLER;68780;68219;72;47.75;7.033333;1.9
27151;Moyen-Muespach;MOYEN MUESPACH;68640;68220;72;47.55;7.383333;1.38
27152;Muespach-le-Haut;MUESPACH LE HAUT;68640;68222;72;47.55;7.416667;1.69
27153;Muhlbach-sur-Munster;MUHLBACH SUR MUNSTER;68380;68223;72;48.033333;7.083333;1.51
35370;Champvans;;39100;0;0;47.106165;5.436537;
27155;Munchhouse;MUNCHHOUSE;68740;68225;72;47.866667;7.45;1.38
27156;Munster;MUNSTER;68140;68226;72;48.05;7.133333;1.36
27157;Muntzenheim;MUNTZENHEIM;68320;68227;72;48.1;7.466667;1.64
27158;Munwiller;MUNWILLER;68250;68228;72;47.916667;7.35;0.69
27159;Murbach;MURBACH;68530;68229;72;47.916667;7.166667;1
27160;Nambsheim;NAMBSHEIM;68740;68230;72;47.916667;7.55;2.16
27161;Neuf-Brisach;NEUF BRISACH;68600;68231;72;48.016667;7.533333;2.03
27162;Neuwiller;NEUWILLER;68220;68232;72;47.516667;7.516667;1.9
27163;Niederbruck;NIEDERBRUCK;68290;68233;72;47.783333;6.966667;2.43
27164;Niederentzen;NIEDERENTZEN;68250;68234;72;47.95;7.383333;0.85
27165;Niederhergheim;NIEDERHERGHEIM;68250;68235;72;47.983333;7.4;1.21
27166;Niederlarg;NIEDERLARG;68580;68236;72;47.516667;7.216667;1.72
27167;Niedermorschwihr;NIEDERMORSCHWIHR;68230;68237;72;48.1;7.283333;1.64
27168;Niffer;NIFFER;68680;68238;72;47.716667;7.516667;1.9
27169;Oberbruck;OBERBRUCK;68290;68239;72;47.8;6.95;2.56
27170;Oberdorf;OBERDORF;68960;68240;72;47.566667;7.316667;1.28
27171;Oberentzen;OBERENTZEN;68250;68241;72;47.95;7.383333;0.85
27172;Oberhergheim;OBERHERGHEIM;68250;68242;72;47.966667;7.4;1.11
27173;Oberlarg;OBERLARG;68480;68243;72;47.45;7.233333;1.92
27174;Obermorschwihr;OBERMORSCHWIHR;68420;68244;72;48.016667;7.3;1.18
27175;Obermorschwiller;OBERMORSCHWILLER;68130;68245;72;47.65;7.316667;0.83
27176;Obersaasheim;OBERSAASHEIM;68600;68246;72;47.983333;7.55;2.16
27177;Oderen;ODEREN;68830;68247;72;47.916667;6.983333;2.3
27178;Oltingue;OLTINGUE;68480;68248;72;47.483333;7.383333;1.74
27179;Orbey;ORBEY;68370;68249;72;48.133333;7.166667;1.82
27180;Osenbach;OSENBACH;68570;68251;72;47.983333;7.216667;1
27181;Ostheim;OSTHEIM;68150;68252;72;48.15;7.366667;1.91
27182;Ottmarsheim;OTTMARSHEIM;68490;68253;72;47.783333;7.5;1.77
27183;Petit-Landau;PETIT LANDAU;68490;68254;72;47.716667;7.516667;1.9
27184;Pfaffenheim;PFAFFENHEIM;68250;68255;72;47.983333;7.283333;1.12
27185;Pfastatt;PFASTATT;68120;68256;72;47.783333;7.3;1
27186;Pfetterhouse;PFETTERHOUSE;68480;68257;72;47.5;7.166667;2.25
27187;Pulversheim;PULVERSHEIM;68840;68258;72;47.85;7.3;0.27
27188;Raedersdorf;RAEDERSDORF;68480;68259;72;47.466667;7.366667;1.83
27189;Raedersheim;RAEDERSHEIM;68190;68260;72;47.883333;7.283333;1.36
27190;Rammersmatt;RAMMERSMATT;68800;68261;72;47.8;7.066667;1.64
27191;Ranspach;RANSPACH;68470;68262;72;47.883333;7.016667;2.03
27192;Ranspach-le-Bas;RANSPACH LE BAS;68730;68263;72;47.583333;7.45;1.38
27193;Ranspach-le-Haut;RANSPACH LE HAUT;68220;68264;72;47.583333;7.416667;1.46
27194;Rantzwiller;RANTZWILLER;68510;68265;72;47.65;7.366667;1.58
27195;Reguisheim;REGUISHEIM;68890;68266;72;47.9;7.35;1
27196;Reiningue;REININGUE;68950;68267;72;47.75;7.233333;0.33
27197;Retzwiller;RETZWILLER;68210;68268;72;47.633333;7.1;1.38
27198;Ribeauvillé;RIBEAUVILLE;68150;68269;72;48.2;7.316667;2.19
27199;Richwiller;RICHWILLER;68120;68270;72;47.783333;7.283333;1
27200;Riedisheim;RIEDISHEIM;68400;68271;72;47.75;7.366667;0.72
27201;Riedwihr;RIEDWIHR;68320;68272;72;48.116667;7.433333;1.73
27202;Riespach;RIESPACH;68640;68273;72;47.55;7.283333;1.38
27203;Rimbach-près-Guebwiller;RIMBACH PRES GUEBWILLER;68500;68274;72;47.9;7.15;1.6
27204;Rimbach-près-Masevaux;RIMBACH PRES MASEVAUX;68290;68275;72;47.833333;6.95;2.56
27205;Rimbachzell;RIMBACHZELL;68500;68276;72;47.9;7.183333;0.8
27206;Riquewihr;RIQUEWIHR;68340;68277;72;48.166667;7.3;2
27207;Rixheim;RIXHEIM;68170;68278;72;47.766667;7.4;0.98
27208;Roderen;RODEREN;68800;68279;72;47.783333;7.083333;1.51
27209;Rodern;RODERN;68590;68280;72;48.233333;7.35;2.37
27210;Roggenhouse;ROGGENHOUSE;68740;68281;72;47.883333;7.466667;1.51
27211;Romagny;ROMAGNY;68210;68282;72;47.616667;7.066667;1.64
27212;Rombach-le-Franc;ROMBACH LE FRANC;68660;68283;72;48.283333;7.266667;2.64
27213;Roppentzwiller;ROPPENTZWILLER;68480;68284;72;47.55;7.333333;1.38
27214;Rorschwihr;RORSCHWIHR;68590;68285;72;48.216667;7.366667;2.28
27215;Rosenau;ROSENAU;68128;68286;72;47.633333;7.533333;2.03
27216;Rouffach;ROUFFACH;68250;68287;72;47.966667;7.283333;1.02
27217;Ruederbach;RUEDERBACH;68560;68288;72;47.566667;7.266667;1.28
27218;Ruelisheim;RUELISHEIM;68270;68289;72;47.833333;7.366667;1
27219;Rustenhart;RUSTENHART;68740;68290;72;47.933333;7.45;1.38
27220;Rumersheim-le-Haut;RUMERSHEIM LE HAUT;68740;68291;72;47.85;7.516667;1.9
27221;Saint-Amarin;SAINT AMARIN;68550;68292;72;47.883333;7.016667;2.03
27222;Saint-Cosme;SAINT COSME;68210;68293;72;47.683333;7.066667;1.64
27223;Sainte-Croix-aux-Mines;SAINTE CROIX AUX MINES;68160;68294;72;48.266667;7.216667;2.55
27224;Sainte-Croix-en-Plaine;SAINTE CROIX EN PLAINE;68127;68295;72;48.016667;7.383333;1.18
27225;Saint-Hippolyte;SAINT HIPPOLYTE;68590;68296;72;48.233333;7.366667;2.37
27226;Saint-Louis;SAINT LOUIS;68128;68297;72;47.583333;7.566667;2.29
27227;Sainte-Marie-aux-Mines;SAINTE MARIE AUX MINES;68160;68298;72;48.25;7.183333;2.46
27228;Saint-Ulrich;SAINT ULRICH;68210;68299;72;47.6;7.116667;1.25
27229;Sausheim;SAUSHEIM;68390;68300;72;47.783333;7.366667;1.13
27230;Schlierbach;SCHLIERBACH;68440;68301;72;47.683333;7.4;0.98
27231;Schwoben;SCHWOBEN;68130;68303;72;47.616667;7.3;1.01
27232;Sentheim;SENTHEIM;68780;68304;72;47.75;7.066667;1.64
27233;Seppois-le-Bas;SEPPOIS LE BAS;68580;68305;72;47.55;7.166667;1.38
27234;Seppois-le-Haut;SEPPOIS LE HAUT;68580;68306;72;47.516667;7.183333;1.56
27235;Sewen;SEWEN;68290;68307;72;47.8;6.9;2.95
27236;Sickert;SICKERT;68290;68308;72;47.783333;6.983333;2.3
27237;Sierentz;SIERENTZ;68510;68309;72;47.666667;7.466667;2.06
27238;Sigolsheim;SIGOLSHEIM;68240;68310;72;48.133333;7.3;1.82
27239;Sondernach;SONDERNACH;68380;68311;72;47.983333;7.083333;1.51
27240;Sondersdorf;SONDERSDORF;68480;68312;72;47.483333;7.35;1.74
27241;Soppe-le-Bas;SOPPE LE BAS;68780;68313;72;47.716667;7.083333;1.51
27242;Soppe-le-Haut;SOPPE LE HAUT;68780;68314;72;47.733333;7.066667;1.64
27243;Soultz-Haut-Rhin;SOULTZ HAUT RHIN;68360;68315;72;47.883333;7.233333;0.45
27244;Soultzbach-les-Bains;SOULTZBACH LES BAINS;68230;68316;72;48.033333;7.2;1.27
27245;Soultzeren;SOULTZEREN;68140;68317;72;48.066667;7.1;1.45
27246;Soultzmatt;SOULTZMATT;68570;68318;72;47.966667;7.233333;1.14
27247;Spechbach-le-Bas;SPECHBACH LE BAS;68720;68319;72;47.666667;7.233333;0.74
27248;Spechbach-le-Haut;SPECHBACH LE HAUT;68720;68320;72;47.683333;7.216667;1.13
27249;Staffelfelden;STAFFELFELDEN;68850;68321;72;47.816667;7.25;0.2
27250;Steinbach;STEINBACH;68700;68322;72;47.816667;7.15;0.98
27251;Steinbrunn-le-Bas;STEINBRUNN LE BAS;68440;68323;72;47.675;7.366667;-1
27252;Steinbrunn-le-Haut;STEINBRUNN LE HAUT;68440;68324;72;47.666667;7.35;1.72
27253;Steinsoultz;STEINSOULTZ;68640;68325;72;47.55;7.35;1.38
27254;Sternenberg;STERNENBERG;68780;68326;72;47.7;7.1;1.38
27255;Stetten;STETTEN;68510;68327;72;47.633333;7.416667;1.11
27256;Storckensohn;STORCKENSOHN;68470;68328;72;47.883333;6.95;2.56
27257;Stosswihr;STOSSWIHR;68140;68329;72;48.05;7.1;1.38
27258;Strueth;STRUETH;68580;68330;72;47.583333;7.133333;1.59
27259;Sundhoffen;SUNDHOFFEN;68280;68331;72;48.033333;7.416667;1.27
27260;Tagolsheim;TAGOLSHEIM;68720;68332;72;47.65;7.266667;0.83
27261;Tagsdorf;TAGSDORF;68130;68333;72;47.633333;7.3;0.92
27262;Thann;THANN;68800;68334;72;47.816667;7.083333;1.51
27263;Thannenkirch;THANNENKIRCH;68590;68335;72;48.233333;7.3;2.37
27264;Traubach-le-Bas;TRAUBACH LE BAS;68210;68336;72;47.666667;7.1;1.38
27265;Traubach-le-Haut;TRAUBACH LE HAUT;68210;68337;72;47.666667;7.1;1.38
27266;Turckheim;TURCKHEIM;68230;68338;72;48.083333;7.283333;1.55
27267;Ueberkumen;UEBERKUMEN;68210;68339;72;47.666667;7.166667;1.23
27268;Ueberstrass;UEBERSTRASS;68580;68340;72;47.55;7.166667;1.38
27269;Uffheim;UFFHEIM;68510;68341;72;47.65;7.433333;1.24
27270;Uffholtz;UFFHOLTZ;68700;68342;72;47.816667;7.166667;0.85
27271;Ungersheim;UNGERSHEIM;68190;68343;72;47.883333;7.316667;0.45
27272;Urbès;URBES;68121;68344;72;47.883333;6.95;2.56
27273;Urschenheim;URSCHENHEIM;68320;68345;72;48.083333;7.483333;1.64
27274;Valdieu;VALDIEU;68210;68346;72;47.633333;7.066667;1.64
27275;Vieux-Ferrette;VIEUX FERRETTE;68480;68347;72;47.5;7.3;1.65
27276;Vieux-Thann;VIEUX THANN;68800;68348;72;47.8;7.133333;1.78
27277;Village-Neuf;VILLAGE NEUF;68128;68349;72;47.6;7.566667;2.29
27278;Vogelgrun;VOGELGRUN;68600;68351;72;48.016667;7.566667;2.29
27279;Wahlbach;WAHLBACH;68130;68353;72;47.633333;7.35;0.97
27280;Walbach;WALBACH;68230;68354;72;48.066667;7.233333;1.45
27281;Waldighofen;WALDIGHOFEN;68640;68355;72;47.55;7.316667;1.38
27282;Walheim;WALHEIM;68130;68356;72;47.65;7.266667;1.2
27283;Waltenheim;WALTENHEIM;68510;68357;72;47.65;7.416667;1.11
27284;Wasserbourg;WASSERBOURG;68230;68358;72;48;7.166667;2.07
27285;Wattwiller;WATTWILLER;68700;68359;72;47.85;7.166667;1.62
27286;Weckolsheim;WECKOLSHEIM;68600;68360;72;48;7.516667;1.9
27287;Wegscheid;WEGSCHEID;68290;68361;72;47.8;6.95;2.56
27288;Wentzwiller;WENTZWILLER;68220;68362;72;47.55;7.483333;1.64
27289;Werentzhouse;WERENTZHOUSE;68480;68363;72;47.516667;7.35;1.56
27290;Westhalten;WESTHALTEN;68250;68364;72;47.95;7.266667;1.29
27291;Wettolsheim;WETTOLSHEIM;68920;68365;72;48.066667;7.316667;1.45
27292;Wickerschwihr;WICKERSCHWIHR;68320;68366;72;48.1;7.433333;1.64
27293;Wihr-au-Val;WIHR AU VAL;68230;68368;72;48.05;7.2;1.36
27294;Wihr-en-Plaine;WIHR EN PLAINE;68180;68369;72;48.083333;7.4;1.55
27295;Wildenstein;WILDENSTEIN;68820;68370;72;47.983333;6.966667;2.43
27296;Willer;WILLER;68960;68371;72;47.583333;7.316667;1.4
27297;Willer-sur-Thur;WILLER SUR THUR;68760;68372;72;47.85;7.083333;1.51
27298;Winkel;WINKEL;68480;68373;72;47.466667;7.266667;1.83
27299;Wintzenheim;WINTZENHEIM;68920;68374;72;48.066667;7.283333;1.45
27300;Wittelsheim;WITTELSHEIM;68310;68375;72;47.816667;7.25;0.2
27301;Wittenheim;WITTENHEIM;68270;68376;72;47.816667;7.333333;1
27302;Wittersdorf;WITTERSDORF;68130;68377;72;47.616667;7.283333;1.01
27303;Wolfersdorf;WOLFERSDORF;68210;68378;72;47.633333;7.116667;1.25
27304;Wolfgantzen;WOLFGANTZEN;68600;68379;72;48.033333;7.516667;1.9
27305;Wolschwiller;WOLSCHWILLER;68480;68380;72;47.466667;7.4;1.83
27306;Wuenheim;WUENHEIM;68500;68381;72;47.883333;7.2;0.59
27307;Zaessingue;ZAESSINGUE;68130;68382;72;47.616667;7.366667;1.3
27308;Zellenberg;ZELLENBERG;68340;68383;72;48.166667;7.316667;2
27309;Zillisheim;ZILLISHEIM;68720;68384;72;47.683333;7.266667;0.64
27310;Zimmerbach;ZIMMERBACH;68230;68385;72;48.066667;7.233333;1.45
27311;Zimmersheim;ZIMMERSHEIM;68440;68386;72;47.716667;7.383333;0.85
27312;Trois-Épis;TROIS EPIS;68410;68900;72;48.1;7.233333;1.64
27313;Wintzfelden;WINTZFELDEN;68570;68909;72;47.966667;7.2;1.14
27314;Logelbach;LOGELBACH;68124;68911;72;48.083333;7.333333;1.55
27315;Échery;ECHERY;68160;68912;72;48.233333;7.166667;2.37
27316;Affoux;AFFOUX;69170;69001;82;45.833333;4.4;1.94
27317;Aigueperse;AIGUEPERSE;69790;69002;82;46.283333;4.433333;2.64
35339;Ajaccio;;20000;0;0;41.918709;8.736835;
27319;Alix;ALIX;69380;69004;82;45.916667;4.65;1.49
27320;Amplepuis;AMPLEPUIS;69550;69006;82;45.983333;4.333333;2.45
27321;Ampuis;AMPUIS;69420;69007;82;45.483333;4.816667;2.34
27322;Ancy;ANCY;69490;69008;82;45.833333;4.516667;1.31
27323;Anse;ANSE;69480;69009;82;45.933333;4.716667;1.24
27324;L'Arbresle;L ARBRESLE;69210;69010;82;45.833333;4.616667;0.4
27325;Arbuissonnas;ARBUISSONNAS;69460;69011;82;46.05;4.633333;1.19
27326;Les Ardillats;LES ARDILLATS;69430;69012;82;46.183333;4.55;2.02
27327;Arnas;ARNAS;69400;69013;82;46.016667;4.7;1.49
27328;Aveize;AVEIZE;69610;69014;82;45.683333;4.483333;1.3
27329;Avenas;AVENAS;69430;69015;82;46.2;4.616667;2.12
27330;Azolette;AZOLETTE;69790;69016;82;46.2;4.416667;2.12
27331;Bagnols;BAGNOLS;69620;69017;82;45.916667;4.616667;1.33
27332;Beaujeu;BEAUJEU;69430;69018;82;46.15;4.6;1.81
27333;Belleville;BELLEVILLE;69220;69019;82;46.108333;4.75;1.55
27334;Bessenay;BESSENAY;69690;69021;82;45.783333;4.55;0.79
27335;Bibost;BIBOST;69690;69022;82;45.8;4.55;0.79
27336;Blacé;BLACE;69460;69023;82;46.033333;4.65;1.26
27337;Le Bois-d'Oingt;LE BOIS D OINGT;69620;69024;82;45.916667;4.583333;0.65
27338;Bourg-de-Thizy;BOURG DE THIZY;69240;69025;82;46.033333;4.3;2.7
27339;Le Breuil;LE BREUIL;69620;69026;82;45.9;4.566667;1.04
27340;Brignais;BRIGNAIS;69530;69027;82;45.666667;4.75;1.2
27341;Brindas;BRINDAS;69126;69028;82;45.716667;4.683333;0.89
27342;Bron;BRON;69500;69029;82;45.733333;4.916667;2.01
27343;Brullioles;BRULLIOLES;69690;69030;82;45.766667;4.5;1.18
27344;Brussieu;BRUSSIEU;69690;69031;82;45.75;4.516667;1.05
27345;Bully;BULLY;69210;69032;82;45.85;4.583333;1.25
27346;Cailloux-sur-Fontaines;CAILLOUX SUR FONTAINES;69270;69033;82;45.85;4.866667;1.62
27347;Caluire-et-Cuire;CALUIRE ET CUIRE;69300;69034;82;45.8;4.85;1.5
27348;Cenves;CENVES;69840;69035;82;46.266667;4.65;2.54
27349;Cercié;CERCIE;69220;69036;82;46.116667;4.666667;1.6
27350;Chambost-Allières;CHAMBOST ALLIERES;69870;69037;82;46.016667;4.5;1.18
27351;Chambost-Longessaigne;CHAMBOST LONGESSAIGNE;69770;69038;82;45.766667;4.366667;2.19
27352;Chamelet;CHAMELET;69620;69039;82;45.983333;4.516667;1.95
27353;Champagne-au-Mont-d'Or;CHAMPAGNE AU MONT D;69410;69040;82;45.8;4.783333;0.99
27354;La Chapelle-de-Mardore;LA CHAPELLE DE MARDORE;69240;69041;82;46.05;4.35;2.32
27355;La Chapelle-sur-Coise;LA CHAPELLE SUR COISE;69590;69042;82;45.65;4.5;1.3
27356;Chaponost;CHAPONOST;69630;69043;82;45.7;4.75;0.99
27357;Charbonnières-les-Bains;CHARBONNIERES LES BAINS;69260;69044;82;45.783333;4.733333;0.61
27358;Charentay;CHARENTAY;69220;69045;82;46.083333;4.683333;1.4
27359;Charly;CHARLY;69390;69046;82;45.65;4.8;1.3
27360;Charnay;CHARNAY;69380;69047;82;45.9;4.666667;0.96
27361;Chassagny;CHASSAGNY;69700;69048;82;45.6;4.733333;1.61
27362;Chasselay;CHASSELAY;69380;69049;82;45.866667;4.783333;1.89
27363;Châtillon;CHATILLON;69380;69050;82;45.875;4.65;1.13
27364;Chaussan;CHAUSSAN;69440;69051;82;45.633333;4.633333;1.41
27365;Chazay-d'Azergues;CHAZAY D AZERGUES;69380;69052;82;45.866667;4.716667;0.48
27366;Chénas;CHENAS;69840;69053;82;46.216667;4.716667;2.23
27367;Chénelette;CHENELETTE;69430;69054;82;46.166667;4.483333;1.98
27368;Les Chères;LES CHERES;69380;69055;82;45.883333;4.733333;0.78
27369;Chessy;CHESSY;69380;69056;82;45.9;4.616667;1.97
27370;Chevinay;CHEVINAY;69210;69057;82;45.766667;4.6;1.68
27371;Chiroubles;CHIROUBLES;69115;69058;82;46.183333;4.666667;2.02
27372;Civrieux-d'Azergues;CIVRIEUX D AZERGUES;69380;69059;82;45.85;4.716667;0.65
27373;Claveisolles;CLAVEISOLLES;69870;69060;82;46.1;4.5;1.5
27374;Cogny;COGNY;69640;69061;82;45.983333;4.633333;0.77
27375;Coise;COISE;69590;69062;82;45.616667;4.483333;1.51
27376;Collonges-au-Mont-d'Or;COLLONGES AU MONT D;69660;69063;82;45.816667;4.833333;1.37
27377;Condrieu;CONDRIEU;69420;69064;82;45.45;4.766667;2.55
27378;Corcelles-en-Beaujolais;CORCELLES EN BEAUJOLAIS;69220;69065;82;46.15;4.716667;1.81
27379;Courzieu;COURZIEU;69690;69067;82;45.733333;4.566667;0.78
27380;Couzon-au-Mont-d'Or;COUZON AU MONT D;69270;69068;82;45.833333;4.833333;1.37
27381;Craponne;CRAPONNE;69290;69069;82;45.733333;4.716667;0.86
27382;Cublize;CUBLIZE;69550;69070;82;46.016667;4.383333;2.07
27383;Dardilly;DARDILLY;69570;69072;82;45.8;4.733333;0.61
27384;Dareizé;DAREIZE;69490;69073;82;45.9;4.5;1.18
27385;Denicé;DENICE;69640;69074;82;46;4.65;0.88
27386;Dième;DIEME;69170;69075;82;45.966667;4.466667;1.43
27387;Dommartin;DOMMARTIN;69380;69076;82;45.833333;4.716667;0.99
27388;Dracé;DRACE;69220;69077;82;46.15;4.766667;1.81
27389;Duerne;DUERNE;69850;69078;82;45.683333;4.533333;1.09
27390;Durette;DURETTE;69430;69079;82;46.133333;4.633333;1.71
27391;Échalas;ECHALAS;69700;69080;82;45.55;4.716667;1.92
27392;Écully;ECULLY;69130;69081;82;45.766667;4.766667;0.86
27393;Émeringes;EMERINGES;69840;69082;82;46.216667;4.666667;2.23
27394;Éveux;EVEUX;69210;69083;82;45.833333;4.616667;0.4
27395;Fleurie;FLEURIE;69820;69084;82;46.183333;4.7;2.02
27396;Fleurieu-sur-Saône;FLEURIEU SUR SAONE;69250;69085;82;45.866667;4.85;1.5
27397;Fleurieux-sur-l'Arbresle;FLEURIEUX SUR L ARBRESLE;69210;69086;82;45.833333;4.65;1.2
27398;Fontaines-Saint-Martin;FONTAINES SAINT MARTIN;69270;69087;82;45.85;4.866667;1.62
27399;Fontaines-sur-Saône;FONTAINES SUR SAONE;69270;69088;82;45.833333;4.85;1.5
27400;Francheville;FRANCHEVILLE;69340;69089;82;45.733333;4.766667;0.86
27401;Frontenas;FRONTENAS;69620;69090;82;45.933333;4.616667;1.2
27402;Givors;GIVORS;69700;69091;82;45.583333;4.766667;1.72
